,id,brand,categories,colors,prices.amountMin,prices.amountMax,prices.isSale,prices.currency,gender
2570,AVpfD59wLJeJML431hIE,Ralph Lauren,"Men,Shoes,Boots",Black,1500.0,1500.0,false,USD,Men
2571,AVpfD59wLJeJML431hIE,Ralph Lauren,"Men,Shoes,Boots",Black,1500.0,1500.0,false,USD,Men
2572,AVpfD59wLJeJML431hIE,Ralph Lauren,"Men,Shoes,Boots",Black,1500.0,1500.0,false,USD,Men
2573,AVpfD59wLJeJML431hIE,Ralph Lauren,"Men,Shoes,Boots",Black,1500.0,1500.0,false,USD,Men
2574,AVpfD59wLJeJML431hIE,Ralph Lauren,"Men,Shoes,Boots",Black,1500.0,1500.0,false,USD,Men
2575,AVpfD59wLJeJML431hIE,Ralph Lauren,"Men,Shoes,Boots",Black,1500.0,1500.0,false,USD,Men
2576,AVpfD59wLJeJML431hIE,Ralph Lauren,"Men,Shoes,Boots",Black,1500.0,1500.0,false,USD,Men
2577,AVpfD59wLJeJML431hIE,Ralph Lauren,"Men,Shoes,Boots",Black,1500.0,1500.0,false,USD,Men
2578,AVpfD59wLJeJML431hIE,Ralph Lauren,"Men,Shoes,Boots",Black,1500.0,1500.0,false,USD,Men
2585,AVpfM9y01cnluZ0-gFwS,Nike,"Sporting Goods,Team Sports,Football,Clothing, Shoes & Accessories,Shoes & Cleats,Men",White,37.8,37.8,false,USD,Men
2586,AVpfM9y01cnluZ0-gFwS,Nike,"Sporting Goods,Team Sports,Football,Clothing, Shoes & Accessories,Shoes & Cleats,Men",White,116.43,116.43,false,USD,Men
2588,AVpfM81QilAPnD_xXHPs,Reebok,"All Men's Shoes,Shoes,Men's Shoes,Clothing",BlackFlat GreyWhite,99.99,99.99,false,USD,Men
2589,AVpfQKOz1cnluZ0-hJDZ,Reebok,"All Men's Shoes,Shoes,Men's Shoes,Clothing","Cloud Grey,Black,Wild Blue,Collegiate Navy,Atomic Red,Pewter,Teal Dust,Forest Grey,Hero Yellow,Skull Grey",99.99,99.99,false,USD,Men
2590,AVpfQKOz1cnluZ0-hJDZ,Reebok,"All Men's Shoes,Shoes,Men's Shoes,Clothing","Cloud Grey,Black,Wild Blue,Collegiate Navy,Atomic Red,Pewter,Teal Dust,Forest Grey,Hero Yellow,Skull Grey",50.35,50.35,true,USD,Men
2591,AVpfQKbcLJeJML435nBh,Nike,"Sporting Goods,Team Sports,Football,Clothing, Shoes & Accessories,Shoes & Cleats,Men",Not Available,29.95,29.95,false,USD,Men
2592,AVpfCxIN1cnluZ0-cpxF,Nike,"Clothing,Shoes,Men's Shoes,Men's Athletic Shoes",Not Available,82.0,82.0,false,USD,Men
2612,AVpfM1iC1cnluZ0-gDKh,Nike,"Clothing, Shoes & Accessories,Men's Shoes,Athletic",Not Available,99.99,99.99,false,USD,Men
2614,AVpfEAgq1cnluZ0-dE6r,TOMS,"All Men's Shoes,Men's Casual Shoes,Shoes,Men's Shoes,Clothing","Olive,Earthwise Slate",34.99,34.99,true,USD,Men
2615,AVpfEAgq1cnluZ0-dE6r,TOMS,"All Men's Shoes,Men's Casual Shoes,Shoes,Men's Shoes,Clothing","Olive,Earthwise Slate",23.99,23.99,true,USD,Men
2616,AVpfEAgq1cnluZ0-dE6r,TOMS,"All Men's Shoes,Men's Casual Shoes,Shoes,Men's Shoes,Clothing","Olive,Earthwise Slate",48.0,48.0,false,USD,Men
2617,AVpfEAgq1cnluZ0-dE6r,TOMS,"All Men's Shoes,Men's Casual Shoes,Shoes,Men's Shoes,Clothing","Olive,Earthwise Slate",48.0,48.0,false,USD,Men
2626,AVpe9dkZilAPnD_xR006,adidas,"Clothing, Shoes & Accessories,Men's Clothing,Athletic Apparel",Multi-Color,84.99,84.99,false,USD,Men
2627,AVpe9dkZilAPnD_xR006,adidas,"Clothing, Shoes & Accessories,Men's Clothing,Athletic Apparel",Multi-Color,119.99,119.99,false,USD,Men
2632,AVpfOfP_1cnluZ0-glw3,Nike,"Clothing, Shoes & Accessories,Men's Shoes,Athletic",Multi-Color,109.89,109.89,false,USD,Men
2643,AVpfCr-O1cnluZ0-coHG,Reebok,"All Men's Shoes,Shoes,Men's Shoes,Clothing",WHITE DARK ROYAL,47.95,47.95,false,USD,Men
2648,AVpfP0U8LJeJML435foi,Superior Glove Works,"Men's Work Gloves,Power Tools,Safety Apparel,Women's Workwear & Uniforms,Safety & Shop Gear,Workwear & Uniforms,Hand Tools,Clothing,Tools,Men's Clothing,Office Supplies,Women's Clothing,Women's Work Gloves,Gloves,Women's Workwear Accessories,Clothing, Shoes & Jewelry,Men's Workwear Accessories,Men's Workwear & Uniforms,Office Safety & Security",Not Available,135.69,135.69,false,USD,Men
2649,AVpfP0U8LJeJML435foi,Superior Glove Works,"Men's Work Gloves,Power Tools,Safety Apparel,Women's Workwear & Uniforms,Safety & Shop Gear,Workwear & Uniforms,Hand Tools,Clothing,Tools,Men's Clothing,Office Supplies,Women's Clothing,Women's Work Gloves,Gloves,Women's Workwear Accessories,Clothing, Shoes & Jewelry,Men's Workwear Accessories,Men's Workwear & Uniforms,Office Safety & Security",Not Available,133.39,133.39,false,USD,Men
2654,AVpfDxqMilAPnD_xUCDj,adidas,"Men,Shoes,Finish Line Athletic Shoes",Not Available,79.99,79.99,false,USD,Men
2657,AVpfCJm41cnluZ0-cclk,PUMA,"Men's Casual Shoes,Shoes,Men's Shoes,Clothing",Red,70.0,70.0,false,USD,Men
2658,AVpfCJm41cnluZ0-cclk,PUMA,"Men's Casual Shoes,Shoes,Men's Shoes,Clothing",Red,33.99,33.99,true,USD,Men
2659,AVpfEIOu1cnluZ0-dHsl,PUMA,"Clothing,Shoes,Men's Shoes,Men's Casual Shoes",SandstromOx Blood,99.0,99.0,false,USD,Men
2660,AVpfEHRpLJeJML431l5_,Reebok,"Clothing, Shoes & Accessories,Men's Shoes,Dress/Formal",Black  Red,24.99,24.99,false,USD,Men
2663,AVpfA91kLJeJML430f6w,New Balance,"Running Shoes,Men's Shoes,Athletic & Running Shoes",Not Available,109.99,109.99,false,USD,Men
2665,AVpfQqG7LJeJML435xjB,Ralph Lauren,"Casual,Men,Shoes","Dark Brown,Black,Dark Tan",175.0,175.0,false,USD,Men
2692,AVpfFrp1LJeJML432I9Y,Nike,"Clothing, Shoes & Accessories,Athletic,Men's Shoes",Multi-Color,97.97,97.97,false,USD,Men
2693,AVpfFrp1LJeJML432I9Y,Nike,"Clothing, Shoes & Accessories,Athletic,Men's Shoes",Multi-Color,76.47,76.47,true,USD,Men
2694,AVpfFrp1LJeJML432I9Y,Nike,"Clothing, Shoes & Accessories,Athletic,Men's Shoes",Multi-Color,97.97,97.97,false,USD,Men
2695,AVpfFrp1LJeJML432I9Y,Nike,"Clothing, Shoes & Accessories,Athletic,Men's Shoes",Multi-Color,89.97,89.97,false,USD,Men
2696,AVpfFrp1LJeJML432I9Y,Nike,"Clothing, Shoes & Accessories,Athletic,Men's Shoes",Multi-Color,83.27,83.27,true,USD,Men
2697,AVpfFrp1LJeJML432I9Y,Nike,"Clothing, Shoes & Accessories,Athletic,Men's Shoes",Multi-Color,89.97,89.97,false,USD,Men
2715,AVpfBHN7LJeJML430jU5,Nike,"Sporting Goods,Team Sports,Soccer,Clothing, Shoes & Accessories,Shoes & Cleats,Men",Black,49.99,49.99,false,USD,Men
2718,AVpfPqX5LJeJML435chV,PUMA,"Men's Casual Shoes,Shoes,Men's Shoes,Clothing",White,86.98,86.98,true,USD,Men
2719,AVpfPqX5LJeJML435chV,PUMA,"Men's Casual Shoes,Shoes,Men's Shoes,Clothing",White,100.0,100.0,false,USD,Men
2720,AVpfPqX5LJeJML435chV,PUMA,"Men's Casual Shoes,Shoes,Men's Shoes,Clothing",White,37.99,37.99,true,USD,Men
2721,AVpfPqX5LJeJML435chV,PUMA,"Men's Casual Shoes,Shoes,Men's Shoes,Clothing",White,74.99,74.99,true,USD,Men
2733,AVpfA7DE1cnluZ0-cAXW,Nike,"Sporting Goods,Team Sports,Football,Clothing, Shoes & Accessories,Shoes & Cleats,Men",White,49.45,49.45,false,USD,Men
2734,AVpfLZq51cnluZ0-fk32,Nike,"Clothing, Shoes & Accessories,Team Sports,Men,Soccer,Shoes & Cleats,Sporting Goods",Black,169.0,169.0,false,USD,Men
2735,AVpfA6WwilAPnD_xTC5X,Nike,"Clothing,Shoes,Men's Shoes,All Men's Shoes",Not Available,68.25,68.25,false,USD,Men
2739,AVpfB42zLJeJML4301Ly,Reebok,"All Men's Shoes,Shoes,Men's Shoes,Clothing",PinkBlueGravelSilver,54.99,54.99,false,USD,Men
2740,AVpfBIcz1cnluZ0-cFOU,Reebok,"All Men's Shoes,Shoes,Men's Shoes,Clothing",Black,59.99,59.99,false,USD,Men
2755,AVpfF2w7ilAPnD_xUwpC,Nike,"Clothing, Shoes & Accessories,Men's Shoes,Athletic",Gray,39.99,39.99,false,USD,Men
2758,AVpe7hRH1cnluZ0-aE08,Nike,"Clothing,Shoes,Men's Shoes,All Men's Shoes",Not Available,65.0,65.0,false,USD,Men
2760,AVpfF2r4LJeJML432Myg,VANS,"All Men's Shoes,Shoes,Men's Shoes,Clothing",Camo,39.99,39.99,true,USD,Men
2761,AVpfF2r4LJeJML432Myg,VANS,"All Men's Shoes,Shoes,Men's Shoes,Clothing",Camo,55.0,55.0,false,USD,Men
2766,AVpfBPk8ilAPnD_xTKi9,Nike,"Men's Soccer Cleats & Shoes,Team Sports,Outlet,Shoes Outlet,Soccer,Soccer Cleats & Shoes,Men's Shoes",Not Available,55.0,55.0,false,USD,Men
2780,AVpfF-M11cnluZ0-dxBu,Reebok,"All Men's Shoes,Shoes,Men's Shoes,Clothing",BlackWhite-Gold,119.95,119.95,false,USD,Men
2794,AVpfCBMDLJeJML4304Lb,Nike,"Sporting Goods,Team Sports,Soccer,Clothing, Shoes & Accessories,Shoes & Cleats,Men",Chrome,59.45,59.45,false,USD,Men
2795,AVpfGA70LJeJML432QbG,Nike,"Men,Shoes,Sneakers & Athletic,Running,Stability",Not Available,120.0,120.0,false,USD,Men
2803,AVpfCFSDLJeJML4305mf,Reebok,"All Men's Shoes,Shoes,Men's Shoes,Clothing",WHITE BLACK,45.95,45.95,false,USD,Men
2804,AVpfE2vj1cnluZ0-dX5w,MUK LUKS,"Clothing,Shoes,Men's Shoes,All Men's Shoes","Navy,Pearl Grey",19.99,19.99,false,USD,Men
2813,AVpfEysrLJeJML4310_w,adidas,"Clothing, Shoes & Accessories,Men's Shoes,Casual,See more Men's adidas Originals San Remo Shoes US 10 UK...",Not Available,39.95,39.95,false,USD,Men
2814,AVpfEysrLJeJML4310_w,adidas,"Clothing, Shoes & Accessories,Men's Shoes,Casual,See more Men's adidas Originals San Remo Shoes US 10 UK...",Not Available,42.95,42.95,false,USD,Men
2824,AVpfButX1cnluZ0-cTCO,PUMA,"Clothing, Shoes & Accessories,Men's Shoes,Athletic",White,49.99,49.99,false,USD,Men
2825,AVpfCtNlilAPnD_xTrIs,Nike,"Sporting Goods,Team Sports,Soccer,Clothing, Shoes & Accessories,Shoes & Cleats,Men",Gray,170.0,170.0,false,USD,Men
2828,AVpfE1k41cnluZ0-dXf3,Nike,"Clothing, Shoes & Accessories,Athletic,Men,Fitness, Running & Yoga,Shoes,Men's Shoes,Sporting Goods",Red,72.99,72.99,false,USD,Men
2842,AVpfDiObLJeJML431Y1k,PUMA,"All Men's Shoes,Shoes,Men's Shoes,Clothing",CloisonnePoseidonSulphur Spring,101.99,101.99,false,USD,Men
2848,AVpfMGwoLJeJML434R-q,VANS,"All Men's Shoes,Shoes,Men's Shoes,Clothing",Not Available,55.0,55.0,false,USD,Men
2849,AVpfMGwoLJeJML434R-q,VANS,"All Men's Shoes,Shoes,Men's Shoes,Clothing",Not Available,14.99,14.99,true,USD,Men
2853,AVpfB3r91cnluZ0-cWO6,Nike,"All Men's Shoes,Shoes,Men's Shoes,Clothing",Not Available,82.26,82.26,false,USD,Men
2854,AVpfB3r91cnluZ0-cWO6,Nike,"All Men's Shoes,Shoes,Men's Shoes,Clothing",Not Available,76.72,76.72,false,USD,Men
2855,AVpfB6kK1cnluZ0-cXNs,adidas,"Men's Soccer Cleats & Shoes,Team Sports,Men's Cleats,Soccer,Soccer Cleats & Shoes,Cleats,Athletic & Running Shoes",Not Available,60.0,60.0,false,USD,Men
2859,AVpfEqeC1cnluZ0-dTi_,Nike,"Clothing, Shoes & Accessories,Team Sports,Men,Soccer,Shoes & Cleats,Sporting Goods",Multi-Color,189.0,189.0,false,USD,Men
2860,AVpfEqeC1cnluZ0-dTi_,Nike,"Clothing, Shoes & Accessories,Team Sports,Men,Soccer,Shoes & Cleats,Sporting Goods",Multi-Color,170.1,170.1,true,USD,Men
2865,AVpfLOAKLJeJML433_Jn,PUMA,"Clothing,Shoes,Men's Shoes,Men's Casual Shoes",Not Available,47.99,47.99,true,USD,Men
2866,AVpfLOAKLJeJML433_Jn,PUMA,"Clothing,Shoes,Men's Shoes,Men's Casual Shoes",Not Available,60.0,60.0,false,USD,Men
2867,AVpfDSBxilAPnD_xT3GK,Jordan,"All Men's Shoes,Shoes,Men's Shoes,Clothing",Not Available,340.0,340.0,false,USD,Men
2868,AVpfDSBxilAPnD_xT3GK,Jordan,"All Men's Shoes,Shoes,Men's Shoes,Clothing",Not Available,229.49,229.49,true,USD,Men
2870,AVpe_xN-LJeJML430Eo2,Nike,"Athletic,Clothing, Shoes & Accessories,Men's Shoes",BlackWhite,158.5,158.5,false,USD,Men
2871,AVpe_xN-LJeJML430Eo2,Nike,"Athletic,Clothing, Shoes & Accessories,Men's Shoes",BlackWhite,239.99,239.99,false,USD,Men
2872,AVpe_xN-LJeJML430Eo2,Nike,"Athletic,Clothing, Shoes & Accessories,Men's Shoes",BlackWhite,219.99,219.99,true,USD,Men
2873,AVpe_xN-LJeJML430Eo2,Nike,"Athletic,Clothing, Shoes & Accessories,Men's Shoes",BlackWhite,239.99,239.99,false,USD,Men
2892,AVpfPtX3LJeJML435dZv,PUMA,"All Men's Shoes,Shoes,Men's Shoes,Clothing",WhiteGlacier GrayFlame Scarlet,94.17,94.17,false,USD,Men
2893,AVpfPtX3LJeJML435dZv,PUMA,"All Men's Shoes,Shoes,Men's Shoes,Clothing",WhiteGlacier GrayFlame Scarlet,96.92,96.92,true,USD,Men
2894,AVpfPtX3LJeJML435dZv,PUMA,"All Men's Shoes,Shoes,Men's Shoes,Clothing",WhiteGlacier GrayFlame Scarlet,230.0,230.0,false,USD,Men
2895,AVpfPtX3LJeJML435dZv,PUMA,"All Men's Shoes,Shoes,Men's Shoes,Clothing",WhiteGlacier GrayFlame Scarlet,94.25,94.25,false,USD,Men
2913,AVpfDacW1cnluZ0-c3cZ,VANS,"All Men's Shoes,Shoes,Men's Shoes,Clothing",Not Available,70.0,70.0,false,USD,Men
2914,AVpfDacW1cnluZ0-c3cZ,VANS,"All Men's Shoes,Shoes,Men's Shoes,Clothing",Not Available,29.99,29.99,true,USD,Men
2916,AVpfLdfQLJeJML434EX5,Nike,"Clothing, Shoes & Accessories,Team Sports,Men,Soccer,Shoes & Cleats,Sporting Goods",Yellow,107.99,107.99,true,USD,Men
2917,AVpfLdfQLJeJML434EX5,Nike,"Clothing, Shoes & Accessories,Team Sports,Men,Soccer,Shoes & Cleats,Sporting Goods",Yellow,119.99,119.99,false,USD,Men
2921,AVpfLYGbLJeJML434Ck_,Superior Glove Works,"Men's Work Gloves,Power Tools,Safety Apparel,Women's Workwear & Uniforms,Safety & Shop Gear,Workwear & Uniforms,Hand Tools,Clothing,Tools,Men's Clothing,Office Supplies,Women's Clothing,Women's Work Gloves,Gloves,Women's Workwear Accessories,Clothing, Shoes & Jewelry,Men's Workwear & Uniforms,Men's Workwear Accessories,Office Safety & Security",Not Available,99.55,99.55,false,USD,Men
2922,AVpfLYGbLJeJML434Ck_,Superior Glove Works,"Men's Work Gloves,Power Tools,Safety Apparel,Women's Workwear & Uniforms,Safety & Shop Gear,Workwear & Uniforms,Hand Tools,Clothing,Tools,Men's Clothing,Office Supplies,Women's Clothing,Women's Work Gloves,Gloves,Women's Workwear Accessories,Clothing, Shoes & Jewelry,Men's Workwear & Uniforms,Men's Workwear Accessories,Office Safety & Security",Not Available,90.59,90.59,true,USD,Men
2929,AVpfDNPSilAPnD_xT1b1,Reebok,"All Men's Shoes,Shoes,Men's Shoes,Clothing",PurpleGreyPinkGoldGraphiteWhite,74.99,74.99,false,USD,Men
2932,AVpfDVWu1cnluZ0-c1oc,Reebok,"All Men's Shoes,Shoes,Men's Shoes,Clothing",CharcoalOrangeBlue,79.99,79.99,false,USD,Men
2933,AVpfDVWu1cnluZ0-c1oc,Reebok,"All Men's Shoes,Shoes,Men's Shoes,Clothing",CharcoalOrangeBlue,66.07,66.07,true,USD,Men
2934,AVpfCew4ilAPnD_xTmgY,Nike,"Sporting Goods,Team Sports,Baseball & Softball,Clothing, Shoes & Accessories,Shoes & Cleats,Men's",White,49.45,49.45,false,USD,Men
2938,AVpfPaDL1cnluZ0-g5Vn,VANS,"All Men's Shoes,Men's Casual Shoes,Shoes,Men's Shoes,Clothing",Not Available,13.99,13.99,true,USD,Men
2939,AVpfPaDL1cnluZ0-g5Vn,VANS,"All Men's Shoes,Men's Casual Shoes,Shoes,Men's Shoes,Clothing",Not Available,12.99,12.99,true,USD,Men
2940,AVpfPaDL1cnluZ0-g5Vn,VANS,"All Men's Shoes,Men's Casual Shoes,Shoes,Men's Shoes,Clothing",Not Available,45.0,45.0,false,USD,Men
2941,AVpfPaDL1cnluZ0-g5Vn,VANS,"All Men's Shoes,Men's Casual Shoes,Shoes,Men's Shoes,Clothing",Not Available,7.99,7.99,true,USD,Men
2942,AVpfPaDL1cnluZ0-g5Vn,VANS,"All Men's Shoes,Men's Casual Shoes,Shoes,Men's Shoes,Clothing",Not Available,11.99,11.99,true,USD,Men
2943,AVpfPaDL1cnluZ0-g5Vn,VANS,"All Men's Shoes,Men's Casual Shoes,Shoes,Men's Shoes,Clothing",Not Available,9.99,9.99,true,USD,Men
2953,AVpfDI8h1cnluZ0-cxYp,TOMS,"Men's Casual Shoes,Shoes,Men's Shoes,Clothing",Not Available,40.8,40.8,true,USD,Men
2954,AVpfDI8h1cnluZ0-cxYp,TOMS,"Men's Casual Shoes,Shoes,Men's Shoes,Clothing",Not Available,40.99,40.99,true,USD,Men
2955,AVpfDI8h1cnluZ0-cxYp,TOMS,"Men's Casual Shoes,Shoes,Men's Shoes,Clothing",Not Available,48.0,48.0,false,USD,Men
2972,AVpfClUf1cnluZ0-cmAN,VANS,"All Men's Shoes,Shoes,Men's Shoes,Clothing",Other,50.0,50.0,false,USD,Men
2975,AVpfPcNUilAPnD_xX7jK,PUMA,"Men's Casual Shoes,Shoes,Men's Shoes,Clothing","White,WhiteBMW Team Blue,BMW Team BlueWhite,Bmw Team Blue",69.67,69.67,false,USD,Men
2980,AVpfCp4h1cnluZ0-cnaL,Nike,"All Men's Shoes,Shoes,Men's Shoes,Clothing",Dark ObsidianBlackMid NavyBlack,120.0,120.0,false,USD,Men
2981,AVpfD5AvilAPnD_xUEpK,Nike,"Clothing,Shoes,Men's Shoes,All Men's Shoes",Orange,59.95,59.95,false,USD,Men
2984,AVpfD5agilAPnD_xUEzJ,VANS,"All Men's Shoes,Shoes,Men's Shoes,Clothing",Black True Blue,59.99,59.99,false,USD,Men
2985,AVpfD5agilAPnD_xUEzJ,VANS,"All Men's Shoes,Shoes,Men's Shoes,Clothing",Black True Blue,39.99,39.99,true,USD,Men
2994,AVpfDZ_pilAPnD_xT53q,New Balance,"All Men's Shoes,Shoes,Men's Shoes,Clothing",Bright GreenBlackWhite,110.0,110.0,false,USD,Men
2995,AVpfDZ_pilAPnD_xT53q,New Balance,"All Men's Shoes,Shoes,Men's Shoes,Clothing",Bright GreenBlackWhite,39.99,39.99,false,USD,Men
2996,AVpfDZ_pilAPnD_xT53q,New Balance,"All Men's Shoes,Shoes,Men's Shoes,Clothing",Bright GreenBlackWhite,87.99,87.99,true,USD,Men
2997,AVpfDZ_pilAPnD_xT53q,New Balance,"All Men's Shoes,Shoes,Men's Shoes,Clothing",Bright GreenBlackWhite,99.98,99.98,true,USD,Men
3015,AVpfDOmvLJeJML431R3W,Fossa Apparel,"All Men's Clothing,Men's Clothing,Men's Outerwear,Clothing, Shoes & Jewelry,Clothing",Not Available,78.45,78.45,true,USD,Men
3016,AVpfDOmvLJeJML431R3W,Fossa Apparel,"All Men's Clothing,Men's Clothing,Men's Outerwear,Clothing, Shoes & Jewelry,Clothing",Not Available,100.96,100.96,false,USD,Men
3020,AVpfENQrLJeJML431oCp,Nike,"Clothing, Shoes & Accessories,Baseball & Softball,Team Sports,Men's,Shoes & Cleats,Sporting Goods",Black,59.45,59.45,false,USD,Men
3024,AVpfCjpGLJeJML431EBy,New Balance,"All Men's Shoes,Shoes,Men's Shoes,Clothing",BlackRed,53.99,53.99,false,USD,Men
3025,AVpfEPDkilAPnD_xUMk5,VANS,"All Men's Shoes,Shoes,Men's Shoes,Clothing",Red,85.0,85.0,false,USD,Men
3026,AVpfEPDkilAPnD_xUMk5,VANS,"All Men's Shoes,Shoes,Men's Shoes,Clothing",Red,22.99,22.99,true,USD,Men
3027,AVpfEd7filAPnD_xURqY,PUMA,"All Men's Shoes,Shoes,Men's Shoes,Clothing",Not Available,83.98,83.98,true,USD,Men
3028,AVpfEd7filAPnD_xURqY,PUMA,"All Men's Shoes,Shoes,Men's Shoes,Clothing",Not Available,71.99,71.99,true,USD,Men
3029,AVpfEd7filAPnD_xURqY,PUMA,"All Men's Shoes,Shoes,Men's Shoes,Clothing",Not Available,90.0,90.0,false,USD,Men
3051,AVpfLi12ilAPnD_xWp2u,Nike,"Sporting Goods,Team Sports,Football,Clothing, Shoes & Accessories,Shoes & Cleats,Men",Blue,54.99,54.99,false,USD,Men
3054,AVpe8VKMLJeJML43y11X,Nike,"Clothing, Shoes & Accessories,Men's Shoes,Athletic",Black,69.99,69.99,false,USD,Men
3055,AVpe8VKMLJeJML43y11X,Nike,"Clothing, Shoes & Accessories,Men's Shoes,Athletic",Black,79.99,79.99,false,USD,Men
3058,AVpfQD3a1cnluZ0-hG37,Nike,"Clothing, Shoes & Accessories,Men's Shoes,Athletic",WhiteBlackLight Crimson,129.99,129.99,false,USD,Men
3072,AVpfDhZR1cnluZ0-c57f,Reebok,"Men's Athletic Shoes,Shoes,Men's Shoes,Clothing",WhiteGreenBlack,59.9,59.9,true,USD,Men
3073,AVpfDhZR1cnluZ0-c57f,Reebok,"Men's Athletic Shoes,Shoes,Men's Shoes,Clothing",WhiteGreenBlack,59.95,59.95,false,USD,Men
3083,AVpfOryCLJeJML435H9I,PUMA,"All Men's Shoes,Shoes,Men's Shoes,Clothing",Gray,44.99,44.99,true,USD,Men
3084,AVpfOryCLJeJML435H9I,PUMA,"All Men's Shoes,Shoes,Men's Shoes,Clothing",Gray,49.98,49.98,true,USD,Men
3085,AVpfOryCLJeJML435H9I,PUMA,"All Men's Shoes,Shoes,Men's Shoes,Clothing",Gray,100.0,100.0,false,USD,Men
3086,AVpfOryCLJeJML435H9I,PUMA,"All Men's Shoes,Shoes,Men's Shoes,Clothing",Gray,37.99,37.99,true,USD,Men
3087,AVpfOryCLJeJML435H9I,PUMA,"All Men's Shoes,Shoes,Men's Shoes,Clothing",Gray,35.99,35.99,true,USD,Men
3089,AVpfDYO3LJeJML431VOI,Ralph Lauren,"Men,Dress,Shoes",Tan,895.0,895.0,false,USD,Men
3090,AVpfDYO3LJeJML431VOI,Ralph Lauren,"Men,Dress,Shoes",Tan,895.0,895.0,false,USD,Men
3091,AVpfDYO3LJeJML431VOI,Ralph Lauren,"Men,Dress,Shoes",Tan,895.0,895.0,false,USD,Men
3092,AVpfDYO3LJeJML431VOI,Ralph Lauren,"Men,Dress,Shoes",Tan,895.0,895.0,false,USD,Men
3093,AVpfDYO3LJeJML431VOI,Ralph Lauren,"Men,Dress,Shoes",Tan,895.0,895.0,false,USD,Men
3094,AVpfDYO3LJeJML431VOI,Ralph Lauren,"Men,Dress,Shoes",Tan,895.0,895.0,false,USD,Men
3095,AVpfDYO3LJeJML431VOI,Ralph Lauren,"Men,Dress,Shoes",Tan,895.0,895.0,false,USD,Men
3096,AVpfDYO3LJeJML431VOI,Ralph Lauren,"Men,Dress,Shoes",Tan,895.0,895.0,false,USD,Men
3097,AVpfDYO3LJeJML431VOI,Ralph Lauren,"Men,Dress,Shoes",Tan,895.0,895.0,false,USD,Men
3098,AVpfDYO3LJeJML431VOI,Ralph Lauren,"Men,Dress,Shoes",Tan,895.0,895.0,false,USD,Men
3099,AVpfDYO3LJeJML431VOI,Ralph Lauren,"Men,Dress,Shoes",Tan,895.0,895.0,false,USD,Men
3100,AVpfDYO3LJeJML431VOI,Ralph Lauren,"Men,Dress,Shoes",Tan,895.0,895.0,false,USD,Men
3101,AVpfDYO3LJeJML431VOI,Ralph Lauren,"Men,Dress,Shoes",Tan,895.0,895.0,false,USD,Men
3102,AVpfDYO3LJeJML431VOI,Ralph Lauren,"Men,Dress,Shoes",Tan,895.0,895.0,false,USD,Men
3103,AVpfDYO3LJeJML431VOI,Ralph Lauren,"Men,Dress,Shoes",Tan,895.0,895.0,false,USD,Men
3104,AVpfDYO3LJeJML431VOI,Ralph Lauren,"Men,Dress,Shoes",Tan,895.0,895.0,false,USD,Men
3105,AVpfDYO3LJeJML431VOI,Ralph Lauren,"Men,Dress,Shoes",Tan,895.0,895.0,false,USD,Men
3106,AVpfDYO3LJeJML431VOI,Ralph Lauren,"Men,Dress,Shoes",Tan,895.0,895.0,false,USD,Men
3107,AVpfDYO3LJeJML431VOI,Ralph Lauren,"Men,Dress,Shoes",Tan,895.0,895.0,false,USD,Men
3108,AVpfDYO3LJeJML431VOI,Ralph Lauren,"Men,Dress,Shoes",Tan,895.0,895.0,false,USD,Men
3109,AVpfDYO3LJeJML431VOI,Ralph Lauren,"Men,Dress,Shoes",Tan,895.0,895.0,false,USD,Men
3110,AVpfDYO3LJeJML431VOI,Ralph Lauren,"Men,Dress,Shoes",Tan,895.0,895.0,false,USD,Men
3111,AVpfDYO3LJeJML431VOI,Ralph Lauren,"Men,Dress,Shoes",Tan,895.0,895.0,false,USD,Men
3112,AVpfDYO3LJeJML431VOI,Ralph Lauren,"Men,Dress,Shoes",Tan,895.0,895.0,false,USD,Men
3113,AVpfDYO3LJeJML431VOI,Ralph Lauren,"Men,Dress,Shoes",Tan,895.0,895.0,false,USD,Men
3114,AVpfDSkSilAPnD_xT3Q3,VANS,"All Men's Shoes,Shoes,Men's Shoes,Clothing",Not Available,62.08,62.08,false,USD,Men
3121,AVpfPy3q1cnluZ0-hBON,Nike,"All Men's Shoes,Shoes,Men's Shoes,Clothing",WhiteBlackGum Light Brown,97.24,97.24,true,USD,Men
3122,AVpfPy3q1cnluZ0-hBON,Nike,"All Men's Shoes,Shoes,Men's Shoes,Clothing",WhiteBlackGum Light Brown,135.0,135.0,false,USD,Men
3124,AVpfEpotLJeJML431xy5,Nike,"Clothing, Shoes & Accessories,Men's Shoes,Athletic,Sporting Goods,Team Sports,Soccer,Shoes & Cleats,Men",Black,179.95,179.95,false,USD,Men
3127,AVpfDWtJLJeJML431Uqm,MUK LUKS,"Clothing,Shoes,Men's Shoes,All Men's Shoes",Pearl Grey,19.99,19.99,false,USD,Men
3130,AVpfN9fHilAPnD_xXcWm,Superior Glove Works,"Workwear & Uniforms,Men's Workwear & Uniforms,Men's Coveralls,Clothing, Shoes & Jewelry,Clothing,Men's Clothing",Not Available,66.09,66.09,false,USD,Men
