,id,brand,categories,colors,prices.amountMin,prices.amountMax,prices.isSale,prices.currency
6187,AVpe7Oz_LJeJML43ycuq,Laredo,"All Men's Shoes,Shoes,Men's Shoes,Clothing",Beige,101.98,101.98,true,USD
6188,AVpe7Oz_LJeJML43ycuq,Laredo,"All Men's Shoes,Shoes,Men's Shoes,Clothing",Beige,89.99,89.99,true,USD
6189,AVpfFrFqilAPnD_xUsoO,Cole Haan,"All Men's Shoes,Shoes,Men's Shoes,Clothing",,64.19,64.19,false,USD
6190,AVpfFuObLJeJML432J2J,Rocky,"Clothing,Shoes,Men's Shoes,All Men's Shoes",,139.99,139.99,false,USD
6191,AVpe5eVz1cnluZ0-ZUZh,Unbranded,"All Men's Shoes,Shoes,Men's Shoes,Clothing",Black,12.83,12.83,false,USD
6192,AVpe5epC1cnluZ0-ZUhK,Kinco,"Workwear & Uniforms,Men's Workwear & Uniforms,Men's Coveralls,Clothing, Shoes & Jewelry,Clothing,Men's Clothing",,89.74,89.74,false,USD
6193,AVpe5epC1cnluZ0-ZUhK,Kinco,"Workwear & Uniforms,Men's Workwear & Uniforms,Men's Coveralls,Clothing, Shoes & Jewelry,Clothing,Men's Clothing",,88.74,88.74,true,USD
6194,AVpfFwm31cnluZ0-dsNa,Fila,"All Men's Shoes,Shoes,Men's Shoes,Clothing","Castlerock,White,Black,Metallic Silver,Fila Navy",70.00,70.00,false,USD
6195,AVpfFwm31cnluZ0-dsNa,Fila,"All Men's Shoes,Shoes,Men's Shoes,Clothing","Castlerock,White,Black,Metallic Silver,Fila Navy",36.14,36.14,true,USD
6196,AVpfDqbFilAPnD_xT_mZ,adidas,"Athletic & Running Shoes,Men's Shoes",,135.00,135.00,false,USD
6197,AVpfDqbFilAPnD_xT_mZ,adidas,"Athletic & Running Shoes,Men's Shoes",,69.97,69.97,false,USD
6198,AVpe7iNSLJeJML43yjuS,Old Friend,"Men,Shoes,Clothing, Shoes & Jewelry,Slippers",,48.95,48.95,false,USD
6199,AVpe5i8QilAPnD_xQZJS,Ouray,"Clothing, Shoes & Accessories,Wholesale, Large & Small Lots,Men's Accessories",Black,120.00,120.00,false,USD
6200,AVpfKC_i1cnluZ0-fIQG,Bokos,"All Men's Shoes,Shoes,Men's Shoes,Clothing",,17.40,17.40,true,USD
6201,AVpfKC_i1cnluZ0-fIQG,Bokos,"All Men's Shoes,Shoes,Men's Shoes,Clothing",,15.34,15.34,true,USD
6202,AVpfKC_i1cnluZ0-fIQG,Bokos,"All Men's Shoes,Shoes,Men's Shoes,Clothing",,23.40,23.40,false,USD
6203,AVpfKC_i1cnluZ0-fIQG,Bokos,"All Men's Shoes,Shoes,Men's Shoes,Clothing",,15.45,15.45,false,USD
6204,AVpfKC_i1cnluZ0-fIQG,Bokos,"All Men's Shoes,Shoes,Men's Shoes,Clothing",,22.62,22.62,false,USD
6205,AVpe8MfdLJeJML43yy3B,Prada,"Accessories,Men,Prescription Eyewear Frames,Clothing, Shoes & Jewelry,Sunglasses & Eyewear Accessories,Clothing",,320.00,320.00,false,USD
6206,AVpe8MfdLJeJML43yy3B,Prada,"Accessories,Men,Prescription Eyewear Frames,Clothing, Shoes & Jewelry,Sunglasses & Eyewear Accessories,Clothing",,129.95,129.95,true,USD
6207,AVpe8MfdLJeJML43yy3B,Prada,"Accessories,Men,Prescription Eyewear Frames,Clothing, Shoes & Jewelry,Sunglasses & Eyewear Accessories,Clothing",,320.00,320.00,false,USD
6208,AVpe8MfdLJeJML43yy3B,Prada,"Accessories,Men,Prescription Eyewear Frames,Clothing, Shoes & Jewelry,Sunglasses & Eyewear Accessories,Clothing",,129.95,129.95,true,USD
6209,AVpe5YhlLJeJML43xw2P,Timex,"Men,Wrist Watches,Watches,Clothing, Shoes & Jewelry",,35.01,35.01,true,USD
6210,AVpe5YhlLJeJML43xw2P,Timex,"Men,Wrist Watches,Watches,Clothing, Shoes & Jewelry",,55.00,55.00,false,USD
6211,AVpe5YhlLJeJML43xw2P,Timex,"Men,Wrist Watches,Watches,Clothing, Shoes & Jewelry",,37.99,37.99,true,USD
6212,AVpe5YhlLJeJML43xw2P,Timex,"Men,Wrist Watches,Watches,Clothing, Shoes & Jewelry",,38.04,38.04,true,USD
6213,AVpe5YhlLJeJML43xw2P,Timex,"Men,Wrist Watches,Watches,Clothing, Shoes & Jewelry",,35.00,35.00,true,USD
6214,AVpe5YhlLJeJML43xw2P,Timex,"Men,Wrist Watches,Watches,Clothing, Shoes & Jewelry",,44.43,44.43,false,USD
6215,AVpe5YhlLJeJML43xw2P,Timex,"Men,Wrist Watches,Watches,Clothing, Shoes & Jewelry",,35.99,35.99,true,USD
6216,AVpe5YhlLJeJML43xw2P,Timex,"Men,Wrist Watches,Watches,Clothing, Shoes & Jewelry",,49.98,49.98,false,USD
6217,AVpe5YhlLJeJML43xw2P,Timex,"Men,Wrist Watches,Watches,Clothing, Shoes & Jewelry",,39.36,39.36,true,USD
6218,AVpfFp1b1cnluZ0-dp6p,Justin Boots,"Men's Boots,Shoes,Clothing, Shoes & Jewelry,Men's Shoes,Men's Work Shoes & Boots",Utah Brown,144.95,144.95,true,USD
6219,AVpfFp1b1cnluZ0-dp6p,Justin Boots,"Men's Boots,Shoes,Clothing, Shoes & Jewelry,Men's Shoes,Men's Work Shoes & Boots",Utah Brown,168.00,168.00,false,USD
6220,AVpe8OyailAPnD_xRYBy,Tin Haul,"All Men's Shoes,Shoes,Men's Shoes,Clothing",Diamond Plated Tan,296.99,296.99,false,USD
6221,AVpfFqdwLJeJML432Ik3,RUBIES,"Clothing, Shoes & Accessories,Costumes, Reenactment, Theater,Costumes,Men",STANDARD,59.99,59.99,false,AUD
6222,AVpfaeZ8ilAPnD_xbWbH,Under Armour,"Clothing, Shoes & Accessories,Men's Shoes,Athletic,Sporting Goods,Team Sports,Basketball,Shoes,Men",Blue,129.99,129.99,false,USD
6223,AVpe5hPqilAPnD_xQYgq,Reebok,"All Men's Shoes,Shoes,Men's Shoes,Clothing",IndigoBatikCalfnBlue,75.00,75.00,false,USD
6224,AVpe5lEvilAPnD_xQZ8o,Diamondback,"All Men's Shoes,Shoes,Men's Shoes,Clothing",Black,36.99,36.99,false,USD
6225,AVpe5lEvilAPnD_xQZ8o,Diamondback,"All Men's Shoes,Shoes,Men's Shoes,Clothing",Black,46.97,46.97,false,USD
6226,AVpe8MBB1cnluZ0-aUOX,CUFFLINK INC,"Men's Jewelry,Men's Accessories,Clothing, Shoes & Jewelry,Jewelry",,33.88,33.88,false,USD
6227,AVpe8MBB1cnluZ0-aUOX,CUFFLINK INC,"Men's Jewelry,Men's Accessories,Clothing, Shoes & Jewelry,Jewelry",,28.24,28.24,false,USD
6228,AVpe8MIiilAPnD_xRXFD,Levi's,"All Men's Clothing,Young Men's Clothing,Men's Clothing,Men's Jeans,Clothing, Shoes & Jewelry,Clothing,Young Men's Jeans","True Chino,Black,Levine,Belingham,Cash,Bowman Lake,Quincy,Bastion,Blue Stone,Caraway",14.99,14.99,true,USD
6229,AVpe8MIiilAPnD_xRXFD,Levi's,"All Men's Clothing,Young Men's Clothing,Men's Clothing,Men's Jeans,Clothing, Shoes & Jewelry,Clothing,Young Men's Jeans","True Chino,Black,Levine,Belingham,Cash,Bowman Lake,Quincy,Bastion,Blue Stone,Caraway",69.50,69.50,false,USD
6230,AVpfD4co1cnluZ0-dB64,Alpine Swiss,"All Men's Shoes,Shoes,Men's Shoes,Clothing","Black,Brown",39.99,39.99,true,USD
6231,AVpfD4co1cnluZ0-dB64,Alpine Swiss,"All Men's Shoes,Shoes,Men's Shoes,Clothing","Black,Brown",115.50,115.50,false,USD
6232,AVpe8Ks61cnluZ0-aTwK,PUMA,"Men's Casual Shoes,Shoes,Men's Shoes,Clothing",Black,51.99,51.99,true,USD
6233,AVpe8Ks61cnluZ0-aTwK,PUMA,"Men's Casual Shoes,Shoes,Men's Shoes,Clothing",Black,63.98,63.98,true,USD
6234,AVpe8Ks61cnluZ0-aTwK,PUMA,"Men's Casual Shoes,Shoes,Men's Shoes,Clothing",Black,65.00,65.00,false,USD
6235,AVpe8MHB1cnluZ0-aUQp,Oakley,"Clothing, Shoes & Accessories,Men's Clothing,Swimwear",Red Line,9.50,9.50,false,USD
6236,AVpe7vUI1cnluZ0-aJ07,Acorn,"Clothing,Shoes,Men's Shoes,All Men's Shoes",Natural,14.95,14.95,false,USD
6237,AVpfDll7ilAPnD_xT9-k,Smith & Wesson,"Clothing, Shoes & Accessories,Men's Accessories,Hats",KhakiWhite,29.99,29.99,false,AUD
6238,AVpfDll7ilAPnD_xT9-k,Smith & Wesson,"Clothing, Shoes & Accessories,Men's Accessories,Hats",KhakiWhite,17.99,17.99,false,USD
6239,AVpfDll7ilAPnD_xT9-k,Smith & Wesson,"Clothing, Shoes & Accessories,Men's Accessories,Hats",KhakiWhite,16.99,16.99,false,USD
6240,AVpfDll7ilAPnD_xT9-k,Smith & Wesson,"Clothing, Shoes & Accessories,Men's Accessories,Hats",KhakiWhite,18.99,18.99,false,USD
6241,AVpfJ6WuilAPnD_xWHeI,Billionaire Boys Club,"Men,Clothing, Shoes & Jewelry,Clothing","Black,Heather Grey",136.00,136.00,false,USD
6242,AVpfJ6WuilAPnD_xWHeI,Billionaire Boys Club,"Men,Clothing, Shoes & Jewelry,Clothing","Black,Heather Grey",136.00,136.00,false,USD
6243,AVpe6B13LJeJML43yAO_,Hoka One One,"Men's Casual Shoes,Shoes,Men's Shoes,Clothing","Citrus,White,Brilliant Blue,Hi Rise,Silver",122.86,122.86,false,USD
6244,AVpe7wOpLJeJML43yosM,Genuine Grip,"Clothing,Shoes,Men's Shoes,Men's Casual Shoes",,57.16,57.16,false,USD
6245,AVpfaU4h1cnluZ0-kTG7,Zectron Digital,"Jewelry,Men's Jewelry,Men's Accessories,Clothing, Shoes & Jewelry",,54.95,54.95,false,USD
6246,AVpe7vkz1cnluZ0-aJ7V,Emporio Armani EA7,"Clothing, Shoes, Accessories,Bags, Briefcases,Men's Accessories",Red,177.00,177.00,false,AUD
6247,AVpe6DG51cnluZ0-ZiJb,Seek Optics,"Women's Sunglasses,Sunglasses,Bags & Accessories,Men's Accessories,Men's Sunglasses,Clothing, Shoes & Jewelry,Women's Accessories",,21.48,21.48,false,USD
6248,AVpe6DG51cnluZ0-ZiJb,Seek Optics,"Women's Sunglasses,Sunglasses,Bags & Accessories,Men's Accessories,Men's Sunglasses,Clothing, Shoes & Jewelry,Women's Accessories",,22.48,22.48,false,USD
6249,AVpfJ779LJeJML433kK8,MensUSA.com,"All Men's Clothing,Men's Clothing,Clothing, Shoes & Jewelry,Clothing",,625.00,625.00,false,USD
6250,AVpfJ8rFLJeJML433ka1,New Balance,"Clothing, Shoes & Accessories,Athletic,Men,Fitness, Running & Yoga,Shoes,Men's Shoes,Sporting Goods",Black,25.99,25.99,false,USD
6251,AVpfJ8rFLJeJML433ka1,New Balance,"Clothing, Shoes & Accessories,Athletic,Men,Fitness, Running & Yoga,Shoes,Men's Shoes,Sporting Goods",Black,28.99,28.99,false,USD
6252,AVpfJ8rFLJeJML433ka1,New Balance,"Clothing, Shoes & Accessories,Athletic,Men,Fitness, Running & Yoga,Shoes,Men's Shoes,Sporting Goods",Black,24.49,24.49,false,USD
6253,AVpe8HviLJeJML43yxMC,Nike,"Clothing,Shoes,Men's Shoes,All Men's Shoes",,85.00,85.00,false,USD
6254,AVpe8HviLJeJML43yxMC,Nike,"Clothing,Shoes,Men's Shoes,All Men's Shoes",,67.99,67.99,true,USD
6255,AVpe59NELJeJML43x-hI,Dr. Martens Work,"Clothing, Shoes & Jewelry,Shoes,Men's Shoes,Men's Boots,Men's Casual Shoes",,125.00,125.00,false,USD
6256,AVpfJ-bj1cnluZ0-fGsk,Jordan,"All Men's Shoes,Shoes,Men's Shoes,Clothing",University RedBlackWhite,69.95,69.95,false,USD
6257,AVpfafc1ilAPnD_xbWtL,FootJoy,"Sporting Goods,Golf,Golf Clothing, Shoes & Accs,Men's Golf Clothing & Shoes,Socks",White,11.98,11.98,false,USD
6258,AVpfDrkSilAPnD_xUAAD,Jordan,"All Men's Shoes,Shoes,Men's Shoes,Clothing",BlackWhiteDark Grey,44.95,44.95,false,USD
6259,AVpe6Bm8ilAPnD_xQklI,Creative Recreation,"All Men's Shoes,Shoes,Men's Shoes,Clothing",Beige,75.00,75.00,false,USD
6260,AVpfDmhGilAPnD_xT-Sh,Nike,"Athletic,Skateboarding,Men,Shoes,Clothing, Shoes & Jewelry","ObsidianTm RdWhiteMtllc Gld,Red,Medium Grey White",58.61,174.29,false,USD
6261,AVpfDmhGilAPnD_xT-Sh,Nike,"Athletic,Skateboarding,Men,Shoes,Clothing, Shoes & Jewelry","ObsidianTm RdWhiteMtllc Gld,Red,Medium Grey White",58.05,177.01,false,USD
6262,AVpfDmhGilAPnD_xT-Sh,Nike,"Athletic,Skateboarding,Men,Shoes,Clothing, Shoes & Jewelry","ObsidianTm RdWhiteMtllc Gld,Red,Medium Grey White",58.05,175.19,false,USD
6263,AVpfDmhGilAPnD_xT-Sh,Nike,"Athletic,Skateboarding,Men,Shoes,Clothing, Shoes & Jewelry","ObsidianTm RdWhiteMtllc Gld,Red,Medium Grey White",58.05,177.01,false,USD
6264,AVpfDmhGilAPnD_xT-Sh,Nike,"Athletic,Skateboarding,Men,Shoes,Clothing, Shoes & Jewelry","ObsidianTm RdWhiteMtllc Gld,Red,Medium Grey White",58.05,174.78,false,USD
6265,AVpe651AilAPnD_xQ5Zr,Bata Shoe,"All Men's Shoes,Shoes,Men's Shoes,Clothing",,49.36,49.36,false,USD
6266,AVpe5_HH1cnluZ0-Zgm1,nike,"Sporting Goods,Team Sports,Football,Clothing, Shoes & Accessories,Shoes & Cleats,Men",,269.00,269.00,false,USD
6267,AVpfENfQ1cnluZ0-dJkG,Sperry,"Men,Shoes,All Men's Shoes",,99.95,99.95,false,USD
6268,AVpfbanSilAPnD_xbm_a,Adidas,"Athletic,Shoes,Men's Shoes",,89.95,89.95,false,USD
6269,AVpfEN4O1cnluZ0-dJtF,UGG,"All Men's Shoes,Shoes,Men's Shoes,Clothing","Black,Gray",110.00,110.00,false,USD
6270,AVpfEN4O1cnluZ0-dJtF,UGG,"All Men's Shoes,Shoes,Men's Shoes,Clothing","Black,Gray",88.00,88.00,false,USD
6271,AVpe7Iec1cnluZ0-Z7yv,OZONE,"All Men's Clothing,Men's Clothing,Men's Socks,Clothing, Shoes & Jewelry,Men's Socks & Underwear,Clothing","Turquoise,Red",29.95,29.95,false,USD
6272,AVpfKABHLJeJML433lfd,Maison Martin Margiela,"Clothing,Shoes,Men's Shoes,Men's Dress Shoes",,595.00,595.00,false,USD
6273,AVpfKABHLJeJML433lfd,Maison Martin Margiela,"Clothing,Shoes,Men's Shoes,Men's Dress Shoes",,285.98,285.98,true,USD
6274,AVpfD9Al1cnluZ0-dDlQ,Kinco,"Men's Work Gloves,Power Tools,Safety Apparel,Women's Workwear & Uniforms,Safety & Shop Gear,Workwear & Uniforms,Hand Tools,Clothing,Tools,Men's Clothing,Office Supplies,Women's Clothing,Women's Work Gloves,Gloves,Women's Workwear Accessories,Clothing, Shoes & Jewelry,Men's Workwear & Uniforms,Men's Workwear Accessories,Office Safety & Security",,159.30,159.30,false,USD
6275,AVpfD9Al1cnluZ0-dDlQ,Kinco,"Men's Work Gloves,Power Tools,Safety Apparel,Women's Workwear & Uniforms,Safety & Shop Gear,Workwear & Uniforms,Hand Tools,Clothing,Tools,Men's Clothing,Office Supplies,Women's Clothing,Women's Work Gloves,Gloves,Women's Workwear Accessories,Clothing, Shoes & Jewelry,Men's Workwear & Uniforms,Men's Workwear Accessories,Office Safety & Security",,144.96,144.96,true,USD
6276,AVpfbIaBLJeJML438-o9,Converse,"All Men's Shoes,Shoes,Men's Shoes,Clothing",Blue,49.95,49.95,false,USD
6277,AVpe69UwLJeJML43yWP8,Volley,"All Men's Shoes,Shoes,Men's Shoes,Clothing","Red,Black,Maroon,Teal,Black Gum Canvas",45.00,45.00,false,USD
6278,AVpe69UwLJeJML43yWP8,Volley,"All Men's Shoes,Shoes,Men's Shoes,Clothing","Red,Black,Maroon,Teal,Black Gum Canvas",17.99,17.99,true,USD
6279,AVpe51aM1cnluZ0-ZdFD,PUMA,"Clothing,Shoes,Men's Shoes,All Men's Shoes",,55.00,55.00,false,USD
6280,AVpe51aM1cnluZ0-ZdFD,PUMA,"Clothing,Shoes,Men's Shoes,All Men's Shoes",,43.99,43.99,true,USD
6281,AVpfbXtc1cnluZ0-klZE,Jordan,"All Men's Shoes,Shoes,Men's Shoes,Clothing",Cool GreyWhite,45.00,45.00,false,USD
6282,AVpe7MvpilAPnD_xRAUy,Converse,"All Men's Shoes,Shoes,Men's Shoes,Clothing",PurpleGreenBlue,34.99,34.99,false,USD
6283,AVpfJcoWLJeJML433Z1n,Generic,"All Men's Shoes,Shoes,Men's Shoes,Clothing",,19.92,19.92,false,USD
6284,AVpfJ5a71cnluZ0-fFHD,Genuine Grip,"Home Improvement,Work Safety Clothing and Equipment,Men's Work & Safety Shoes",,86.38,86.38,false,USD
6285,AVpfJ5a71cnluZ0-fFHD,Genuine Grip,"Home Improvement,Work Safety Clothing and Equipment,Men's Work & Safety Shoes",,85.10,85.10,false,USD
6286,AVpfEA7GilAPnD_xUHiI,Scully,"All Men's Clothing,Men's Clothing,Men's Outerwear,Clothing, Shoes & Jewelry,Clothing",,154.79,154.79,true,USD
6287,AVpfEA7GilAPnD_xUHiI,Scully,"All Men's Clothing,Men's Clothing,Men's Outerwear,Clothing, Shoes & Jewelry,Clothing",,203.89,203.89,false,USD
6288,AVpfEA7GilAPnD_xUHiI,Scully,"All Men's Clothing,Men's Clothing,Men's Outerwear,Clothing, Shoes & Jewelry,Clothing",,203.67,203.67,false,USD
6289,AVpfEA7GilAPnD_xUHiI,Scully,"All Men's Clothing,Men's Clothing,Men's Outerwear,Clothing, Shoes & Jewelry,Clothing",,154.63,154.63,true,USD
6290,AVpfEBcRilAPnD_xUHu2,Vibram,"Athletic,Men,Running,Shoes,Clothing, Shoes & Jewelry","Black  Blue,Black,GreyBlack,BlueBlack",75.00,100.00,false,USD
6291,AVpfEBcRilAPnD_xUHu2,Vibram,"Athletic,Men,Running,Shoes,Clothing, Shoes & Jewelry","Black  Blue,Black,GreyBlack,BlueBlack",71.97,142.02,false,USD
6292,AVpe5EW0LJeJML43xpHk,Columbia,"Clothing, Shoes & Accessories,Men's Clothing,Shorts",Gray,24.99,24.99,false,USD
6293,AVpe672P1cnluZ0-Z3Mf,Under Armour,"All Men's Shoes,Shoes,Men's Shoes,Clothing",WhtDmn,79.99,79.99,false,USD
6294,AVpe48HVilAPnD_xQKe6,VANS,"Athletic,Clothing, Shoes & Accessories,Men's Shoes",Blacks,52.99,52.99,true,USD
6295,AVpe48HVilAPnD_xQKe6,VANS,"Athletic,Clothing, Shoes & Accessories,Men's Shoes",Blacks,58.88,58.88,false,USD
6296,AVpfFc3QilAPnD_xUnwM,sunglasses restorer,"Accessories,Men,Replacement Sunglass Lenses,Clothing, Shoes & Jewelry,Sunglasses & Eyewear Accessories,Clothing",,26.00,26.00,false,USD
6297,AVpe4oaeLJeJML43xeZm,Cestus,"Workwear & Uniforms,Men's Workwear & Uniforms,Men's Coveralls,Clothing, Shoes & Jewelry,Clothing,Men's Clothing",,79.31,79.31,true,USD
6298,AVpe4oaeLJeJML43xeZm,Cestus,"Workwear & Uniforms,Men's Workwear & Uniforms,Men's Coveralls,Clothing, Shoes & Jewelry,Clothing,Men's Clothing",,80.31,80.31,false,USD
6299,AVpfFmwfilAPnD_xUrLW,Circa Joan & David,"Clothing,Shoes,Men's Shoes,All Men's Shoes",,55.00,55.00,false,USD
6300,AVpfFmwfilAPnD_xUrLW,Circa Joan & David,"Clothing,Shoes,Men's Shoes,All Men's Shoes",,19.99,19.99,true,USD
6301,AVpfEVMnLJeJML431q2d,Zebella,"Clothing, Shoes & Accessories,Men's Accessories,Backpacks, Bags & Briefcases",Dark Brown,20.00,20.00,false,USD
6302,AVpe4pAb1cnluZ0-ZAF6,Jordan,"All Men's Shoes,Shoes,Men's Shoes,Clothing",NavyWhiteBrown,179.99,179.99,false,USD
6303,AVpfJNRMLJeJML433Uxx,NIKE,"Clothing, Shoes & Accessories,Team Sports,Men,Soccer,Shoes & Cleats,Sporting Goods",Metallic Gold CoinVolt-Black,189.99,189.99,false,USD
6304,AVpfEW5tLJeJML431rcg,ASICS,"All Men's Shoes,Shoes,Men's Shoes,Clothing",,49.99,49.99,true,USD
6305,AVpfEW5tLJeJML431rcg,ASICS,"All Men's Shoes,Shoes,Men's Shoes,Clothing",,70.00,70.00,false,USD
6306,AVpfbMOMLJeJML438_us,PUMA,"All Men's Shoes,Shoes,Men's Shoes,Clothing",White,53.99,53.99,true,USD
6307,AVpfbMOMLJeJML438_us,PUMA,"All Men's Shoes,Shoes,Men's Shoes,Clothing",White,62.99,62.99,true,USD
6308,AVpfbMOMLJeJML438_us,PUMA,"All Men's Shoes,Shoes,Men's Shoes,Clothing",White,110.00,110.00,false,USD
6309,AVpfbMOMLJeJML438_us,PUMA,"All Men's Shoes,Shoes,Men's Shoes,Clothing",White,61.98,61.98,true,USD
6310,AVpfbGR-ilAPnD_xbhdz,Jordan,"All Men's Shoes,Shoes,Men's Shoes,Clothing",WhiteWhite,74.95,74.95,false,USD
6311,AVpe69fz1cnluZ0-Z3xG,SERVUS BY HONEYWELL,"Home Improvement,Men's Work & Safety Shoes,Work Safety Clothing and Equipment",Brown,116.22,116.22,false,USD
6312,AVpe6_JjLJeJML43yW7q,ASICS,"Clothing, Shoes & Accessories,Men's Shoes,Athletic,Sporting Goods,Fitness, Running & Yoga,Shoes,Men",,256.49,256.49,true,AUD
6313,AVpe6_JjLJeJML43yW7q,ASICS,"Clothing, Shoes & Accessories,Men's Shoes,Athletic,Sporting Goods,Fitness, Running & Yoga,Shoes,Men",,269.99,269.99,false,AUD
6314,AVpfJwLrLJeJML433gWM,VANS,"All Men's Shoes,Shoes,Men's Shoes,Clothing",Skull SnowflakeBlack,49.98,49.98,false,USD
6315,AVpe68kC1cnluZ0-Z3bE,Big Accessories,"Men's Hats,Bags & Accessories,Men's Accessories,Clothing, Shoes & Jewelry","BLACK,BLUE CHAMBRAY,NAVY,Black Chambray,Grey,BlackWhite,NavyWhite",16.66,16.66,false,USD
6316,AVpe68kC1cnluZ0-Z3bE,Big Accessories,"Men's Hats,Bags & Accessories,Men's Accessories,Clothing, Shoes & Jewelry","BLACK,BLUE CHAMBRAY,NAVY,Black Chambray,Grey,BlackWhite,NavyWhite",7.92,7.92,false,CAD
6317,AVpe68kC1cnluZ0-Z3bE,Big Accessories,"Men's Hats,Bags & Accessories,Men's Accessories,Clothing, Shoes & Jewelry","BLACK,BLUE CHAMBRAY,NAVY,Black Chambray,Grey,BlackWhite,NavyWhite",3.61,3.61,true,USD
6318,AVpe68kC1cnluZ0-Z3bE,Big Accessories,"Men's Hats,Bags & Accessories,Men's Accessories,Clothing, Shoes & Jewelry","BLACK,BLUE CHAMBRAY,NAVY,Black Chambray,Grey,BlackWhite,NavyWhite",3.80,3.80,true,USD
6319,AVpe68kC1cnluZ0-Z3bE,Big Accessories,"Men's Hats,Bags & Accessories,Men's Accessories,Clothing, Shoes & Jewelry","BLACK,BLUE CHAMBRAY,NAVY,Black Chambray,Grey,BlackWhite,NavyWhite",8.48,8.48,false,CAD
6320,AVpe68kC1cnluZ0-Z3bE,Big Accessories,"Men's Hats,Bags & Accessories,Men's Accessories,Clothing, Shoes & Jewelry","BLACK,BLUE CHAMBRAY,NAVY,Black Chambray,Grey,BlackWhite,NavyWhite",53.61,53.61,false,USD
6321,AVpe68kC1cnluZ0-Z3bE,Big Accessories,"Men's Hats,Bags & Accessories,Men's Accessories,Clothing, Shoes & Jewelry","BLACK,BLUE CHAMBRAY,NAVY,Black Chambray,Grey,BlackWhite,NavyWhite",3.51,3.51,true,USD
6322,AVpe68kC1cnluZ0-Z3bE,Big Accessories,"Men's Hats,Bags & Accessories,Men's Accessories,Clothing, Shoes & Jewelry","BLACK,BLUE CHAMBRAY,NAVY,Black Chambray,Grey,BlackWhite,NavyWhite",3.50,3.50,true,USD
6323,AVpe68kC1cnluZ0-Z3bE,Big Accessories,"Men's Hats,Bags & Accessories,Men's Accessories,Clothing, Shoes & Jewelry","BLACK,BLUE CHAMBRAY,NAVY,Black Chambray,Grey,BlackWhite,NavyWhite",8.92,8.92,false,CAD
6324,AVpe68kC1cnluZ0-Z3bE,Big Accessories,"Men's Hats,Bags & Accessories,Men's Accessories,Clothing, Shoes & Jewelry","BLACK,BLUE CHAMBRAY,NAVY,Black Chambray,Grey,BlackWhite,NavyWhite",21.04,21.04,false,USD
6325,AVpfFoTIilAPnD_xUrtd,Academie,"All Men's Shoes,Shoes,Men's Shoes,Clothing",Multicolor,55.64,55.64,false,USD
6326,AVpfFoTIilAPnD_xUrtd,Academie,"All Men's Shoes,Shoes,Men's Shoes,Clothing",Multicolor,57.20,57.20,false,USD
6327,AVpfFoTIilAPnD_xUrtd,Academie,"All Men's Shoes,Shoes,Men's Shoes,Clothing",Multicolor,44.12,44.12,false,USD
6328,AVpfFoTIilAPnD_xUrtd,Academie,"All Men's Shoes,Shoes,Men's Shoes,Clothing",Multicolor,42.70,42.70,true,USD
6329,AVpfFoTIilAPnD_xUrtd,Academie,"All Men's Shoes,Shoes,Men's Shoes,Clothing",Multicolor,42.90,42.90,true,USD
6330,AVpfFrOIilAPnD_xUsq-,Genuine Grip,"Home Improvement,Men's Work & Safety Shoes,Work Safety Clothing and Equipment",White,59.83,59.83,false,USD
6331,AVpfFrOIilAPnD_xUsq-,Genuine Grip,"Home Improvement,Men's Work & Safety Shoes,Work Safety Clothing and Equipment",White,52.99,52.99,false,USD
6332,AVpfFsNm1cnluZ0-dqvE,Toptie,"Men's Ties & Handkerchiefs,Bags & Accessories,Men's Accessories,Clothing, Shoes & Jewelry","Black,Burgundy,Silver Gray,White",16.61,16.61,false,USD
6333,AVpfbYuXLJeJML439DH5,Bzees,"Clothing,Shoes,Men's Shoes,All Men's Shoes",,64.81,64.81,false,USD
6334,AVpfMEnHLJeJML434RPc,Steve Madden,"Men's Casual Shoes,Shoes,Men's Shoes,Clothing",Brown Leather,49.99,49.99,false,USD
6335,AVpfbh2W1cnluZ0-koBC,Mens,"All Men's Clothing,Men's Clothing,Men's Outerwear,Clothing, Shoes & Jewelry,Clothing","Black,Gray,Red",39.95,39.95,false,USD
6336,AVpe7HaFLJeJML43yZ9x,Casio,"Watches,Clothing, Shoes & Jewelry,Men,Wrist Watches",,283.40,283.40,false,USD
6337,AVpe7HaFLJeJML43yZ9x,Casio,"Watches,Clothing, Shoes & Jewelry,Men,Wrist Watches",,327.48,327.48,false,USD
6338,AVpe7HaFLJeJML43yZ9x,Casio,"Watches,Clothing, Shoes & Jewelry,Men,Wrist Watches",,299.00,299.00,false,USD
6339,AVpe7HaFLJeJML43yZ9x,Casio,"Watches,Clothing, Shoes & Jewelry,Men,Wrist Watches",,328.00,328.00,false,USD
6340,AVpe7HaFLJeJML43yZ9x,Casio,"Watches,Clothing, Shoes & Jewelry,Men,Wrist Watches",,243.65,243.65,false,USD
6341,AVpe7HaFLJeJML43yZ9x,Casio,"Watches,Clothing, Shoes & Jewelry,Men,Wrist Watches",,324.98,324.98,false,USD
6342,AVpe7HaFLJeJML43yZ9x,Casio,"Watches,Clothing, Shoes & Jewelry,Men,Wrist Watches",,329.60,329.60,false,USD
6343,AVpe7HaFLJeJML43yZ9x,Casio,"Watches,Clothing, Shoes & Jewelry,Men,Wrist Watches",,267.40,267.40,false,USD
