,id,brand,categories,colors,prices.amountMin,prices.amountMax,prices.isSale,prices.currency
11216,AVpfNPqGLJeJML434pcF,ELLIE SHOES,"Shoes,Women's Shoes,Clothing,All Women's Shoes",Green Glitter,57.56,57.56,FALSE,USD
11217,AVpfKfnrilAPnD_xWToN,INC,"Clothing, Shoes & Accessories,Women's Clothing,Pants",Black,2.49,2.49,FALSE,USD
11218,AVpfKepZilAPnD_xWTTC,Bordello,"Clothing,Shoes,Women's Shoes,All Women's Shoes","Gold Sequins,Silver Sequins,Slv Sequins",61.81,61.81,FALSE,USD
11219,AVpe4BpI1cnluZ0-YwS0,,"Athletic,Women,Shoes,Shoes & Handbags","Black,Beige,Orange",77.46,77.46,FALSE,CAD
11220,AVpe9g2gLJeJML43zRqV,Dreamgirl,"Clothing, Shoes & Accessories,Costumes, Reenactment, Theater,Women,Costumes",Multi-Color,53.56,53.56,FALSE,USD
11221,AVpe9g2gLJeJML43zRqV,Dreamgirl,"Clothing, Shoes & Accessories,Costumes, Reenactment, Theater,Women,Costumes",Multi-Color,57.19,57.19,FALSE,USD
11222,AVpe4Dzs1cnluZ0-YxMM,Keds,"Women's Athletic Shoes,Shoes,Clothing,Women's Shoes",Silver,28.59,28.59,FALSE,USD
11223,AVpe4Dzs1cnluZ0-YxMM,Keds,"Women's Athletic Shoes,Shoes,Clothing,Women's Shoes",Silver,29.04,29.04,FALSE,USD
11224,AVpe7quUilAPnD_xRLFM,GLM,"Clothing, Shoes & Accessories,Women's Clothing,Skirts",Black,22.99,22.99,FALSE,USD
11225,AVpe7quUilAPnD_xRLFM,GLM,"Clothing, Shoes & Accessories,Women's Clothing,Skirts",Black,22.99,22.99,FALSE,USD
11226,AVpe7quUilAPnD_xRLFM,GLM,"Clothing, Shoes & Accessories,Women's Clothing,Skirts",Black,21.15,21.15,TRUE,USD
11227,AVpfNFCn1cnluZ0-gIEx,CORKYS,"Shoes,Clothing,Women's Shoes,All Women's Shoes",,60,60,FALSE,USD
11228,AVpfNFCn1cnluZ0-gIEx,CORKYS,"Shoes,Clothing,Women's Shoes,All Women's Shoes",,14.99,14.99,TRUE,USD
11229,AVpfNFCn1cnluZ0-gIEx,CORKYS,"Shoes,Clothing,Women's Shoes,All Women's Shoes",,26.99,26.99,TRUE,USD
11230,AVpe4Ec3LJeJML43xQDd,,"Athletic,Women,Shoes,Shoes & Handbags","Blue,Red,Black",106.54,106.54,FALSE,CAD
11231,AVpfDPtG1cnluZ0-czp8,Nike,"Sports,Clothing, Shoes & Jewelry,Women,Accessories,Sunglasses & Eyewear Accessories,Sunglasses",,126,126,FALSE,USD
11232,AVpfDPtG1cnluZ0-czp8,Nike,"Sports,Clothing, Shoes & Jewelry,Women,Accessories,Sunglasses & Eyewear Accessories,Sunglasses",,19.95,19.95,TRUE,USD
11233,AVpfDPtG1cnluZ0-czp8,Nike,"Sports,Clothing, Shoes & Jewelry,Women,Accessories,Sunglasses & Eyewear Accessories,Sunglasses",,83.85,83.85,TRUE,USD
11234,AVpfDPtG1cnluZ0-czp8,Nike,"Sports,Clothing, Shoes & Jewelry,Women,Accessories,Sunglasses & Eyewear Accessories,Sunglasses",,24.95,24.95,TRUE,USD
11235,AVpfDPtG1cnluZ0-czp8,Nike,"Sports,Clothing, Shoes & Jewelry,Women,Accessories,Sunglasses & Eyewear Accessories,Sunglasses",,29.95,29.95,FALSE,USD
11236,AVpe9j3kilAPnD_xR3FA,ELLIE SHOES,"Shoes,Clothing,Women's Shoes,All Women's Shoes",White,33.93,33.93,FALSE,USD
11237,AVpe9j3kilAPnD_xR3FA,ELLIE SHOES,"Shoes,Clothing,Women's Shoes,All Women's Shoes",White,33.93,33.93,FALSE,USD
11238,AVpfU8rt1cnluZ0-isOh,Canyon River Blues,"By Personality,Women's Casual Shoes,Gifts,Women's,Shoes,For Her,Clothing, Shoes & Jewelry,Women's Boots,Women's Shoes,Trendsetter,By Recipient","Ivory,Black",59.99,59.99,FALSE,USD
11239,AVpfU8rt1cnluZ0-isOh,Canyon River Blues,"By Personality,Women's Casual Shoes,Gifts,Women's,Shoes,For Her,Clothing, Shoes & Jewelry,Women's Boots,Women's Shoes,Trendsetter,By Recipient","Ivory,Black",10.49,10.49,TRUE,USD
11240,AVpfNIZFilAPnD_xXK4v,Dizzy,"Shoes,Clothing,Women's Shoes,All Women's Shoes",Beige,3.99,3.99,TRUE,USD
11241,AVpfNIZFilAPnD_xXK4v,Dizzy,"Shoes,Clothing,Women's Shoes,All Women's Shoes",Beige,15.98,15.98,TRUE,USD
11242,AVpfNIZFilAPnD_xXK4v,Dizzy,"Shoes,Clothing,Women's Shoes,All Women's Shoes",Beige,0.99,0.99,TRUE,USD
11243,AVpfNIZFilAPnD_xXK4v,Dizzy,"Shoes,Clothing,Women's Shoes,All Women's Shoes",Beige,25,25,FALSE,USD
11244,AVpfKVRUilAPnD_xWQUa,Born,"Clothing,Shoes,Women's Shoes,All Women's Shoes",,199.11,199.11,FALSE,USD
11245,AVpfVK7XilAPnD_xZxzJ,TAHARI BY ASL,"Clothing, Shoes & Jewelry,Clothing,Women's Clothing,Women's Suits & Sets,Petite Clothing,Petite Suits & Sets,All Women's Clothing",,99.99,99.99,FALSE,USD
11246,AVpfVK7XilAPnD_xZxzJ,TAHARI BY ASL,"Clothing, Shoes & Jewelry,Clothing,Women's Clothing,Women's Suits & Sets,Petite Clothing,Petite Suits & Sets,All Women's Clothing",,49.27,49.27,TRUE,USD
11247,AVpfVK7XilAPnD_xZxzJ,TAHARI BY ASL,"Clothing, Shoes & Jewelry,Clothing,Women's Clothing,Women's Suits & Sets,Petite Clothing,Petite Suits & Sets,All Women's Clothing",,44.69,44.69,TRUE,USD
11248,AVpfVK8pLJeJML437OgP,Eastland,"Women's Athletic Shoes,Shoes,Clothing,Women's Shoes","Tan,Bomber Brown,Natural",90,90,TRUE,USD
11249,AVpfVK8pLJeJML437OgP,Eastland,"Women's Athletic Shoes,Shoes,Clothing,Women's Shoes","Tan,Bomber Brown,Natural",95.4,95.4,FALSE,USD
11250,AVpfKVFQ1cnluZ0-fOQt,Nine West,"Clothing,Shoes,Women's Shoes,All Women's Shoes",Multicolor,66.99,66.99,TRUE,USD
11251,AVpfKVFQ1cnluZ0-fOQt,Nine West,"Clothing,Shoes,Women's Shoes,All Women's Shoes",Multicolor,135,135,FALSE,USD
11252,AVpfNMVwLJeJML434oci,,"Athletic,Women,Shoes,Shoes & Handbags","Gold,Silver",98.13,98.13,FALSE,CAD
11253,AVpfKjxO1cnluZ0-fS_P,,"Athletic,Women,Shoes,Shoes & Handbags","Blue,Red,Black",112.15,112.15,FALSE,CAD
11254,AVpe9jZ61cnluZ0-a0Gr,ASICS,"Clothing, Shoes & Accessories,Women's Shoes,Athletic",,110.69,110.69,FALSE,USD
11255,AVpe9jZ61cnluZ0-a0Gr,ASICS,"Clothing, Shoes & Accessories,Women's Shoes,Athletic",,84.99,84.99,FALSE,USD
11256,AVpfVMFD1cnluZ0-ixOw,Charlie Horse Apparel,"Women's Clothing,Women's Activewear,All Women's Clothing,Clothing, Shoes & Jewelry,Clothing",Brown,36.95,36.95,FALSE,USD
11257,AVpe3yB_LJeJML43xIYU,Nina,"Shoes,Women's Shoes,Clothing,All Women's Shoes",Gold,11.99,11.99,FALSE,USD
11258,AVpe9juKLJeJML43zSrQ,SKECHERS,"Clothing,Shoes,Women's Shoes,All Women's Shoes",,44.76,44.76,FALSE,USD
11259,AVpfKmXQilAPnD_xWV0G,SHORE TRENDZ,"Women's Swimwear,Women's Clothing,Petite Clothing,Specialty Shops,Swimwear for the Family,All Women's Clothing,Clothing, Shoes & Jewelry,Petite Swimsuits,Clothing",,22.99,22.99,FALSE,USD
11260,AVpfKmXQilAPnD_xWV0G,SHORE TRENDZ,"Women's Swimwear,Women's Clothing,Petite Clothing,Specialty Shops,Swimwear for the Family,All Women's Clothing,Clothing, Shoes & Jewelry,Petite Swimsuits,Clothing",,14.99,14.99,TRUE,USD
11261,AVpfVL-8LJeJML437O3E,Be Wicked,"Women's Hair Accessories,Bags & Accessories,Clothing, Shoes & Jewelry,Women's Accessories",,50.99,50.99,FALSE,USD
11262,AVpfVL-8LJeJML437O3E,Be Wicked,"Women's Hair Accessories,Bags & Accessories,Clothing, Shoes & Jewelry,Women's Accessories",,39.73,39.73,TRUE,USD
11263,AVpe9eo6ilAPnD_xR1Ma,Kenneth Cole,"Clothing,Shoes,Women's Shoes,Women's Casual Shoes",Pearl,24.95,24.95,FALSE,USD
11264,AVpfVwZELJeJML437ahQ,Fahrenheit,"Clothing, Shoes & Accessories,Women's Shoes,Boots",Red,39.99,39.99,FALSE,USD
11265,AVpfKm9VilAPnD_xWV_l,Dreamgirl,"Clothing, Shoes & Accessories,Costumes, Reenactment, Theater,Women,Costumes",Multi-Color,49.86,49.86,FALSE,USD
11266,AVpfKm9VilAPnD_xWV_l,Dreamgirl,"Clothing, Shoes & Accessories,Costumes, Reenactment, Theater,Women,Costumes",Multi-Color,54.49,54.49,FALSE,USD
11267,AVpfQJUS1cnluZ0-hIwK,Delight Jewelry,"Pendants,Women,Fashion,Clothing, Shoes & Jewelry,Necklaces,Jewelry",,39.99,39.99,FALSE,USD
11268,AVpfKlOeilAPnD_xWVdF,Kenneth Cole NY,"Shoes,Clothing,Women's Shoes,All Women's Shoes",Brown,29.99,29.99,FALSE,USD
11269,AVpfQKJXLJeJML435m6z,PleaserUSA,"Women's Sandals,Shoes,Women's Shoes,Clothing","Ivory Glitter,Charcoal Glitter,Black Glitter",42.46,42.46,FALSE,USD
11270,AVpfVtM8LJeJML437ZhC,Caterpillar,"Clothing,Shoes,Women's Shoes,All Women's Shoes",Bloomer,58.39,58.39,FALSE,USD
11271,AVpe34L2LJeJML43xLA-,LaLeela.com,"Women's Clothing,All Women's Clothing,Clothing, Shoes & Jewelry,Clothing",,54.95,54.95,FALSE,USD
11272,AVpe34L2LJeJML43xLA-,LaLeela.com,"Women's Clothing,All Women's Clothing,Clothing, Shoes & Jewelry,Clothing",,26.95,26.95,TRUE,USD
11273,AVpe9oDnilAPnD_xR4go,Anne Klein,"Clothing,Shoes,Women's Shoes,Women's Sandals",Natural,51.97,51.97,FALSE,USD
11274,AVpe9oOi1cnluZ0-a10w,Maidenform Comfort Devotion,"Women's Clothing,All Women's Clothing,Clothing, Shoes & Jewelry,Clothing,Bras,Intimates & Sleepwear",,47.86,47.86,FALSE,USD
11275,AVpe9oOi1cnluZ0-a10w,Maidenform Comfort Devotion,"Women's Clothing,All Women's Clothing,Clothing, Shoes & Jewelry,Clothing,Bras,Intimates & Sleepwear",,38.19,38.19,TRUE,USD
11276,AVpe8FrLilAPnD_xRUyN,,"Athletic,Women,Shoes,Shoes & Handbags","Black,Beige,Burgundy,Brown",126.18,126.18,FALSE,CAD
11277,AVpe73KtLJeJML43yrQM,Hanky Panky,"Clothing,Clothing, Shoes & Jewelry,Women,Lingerie, Sleep & Lounge,Lingerie,Panties","Taupe,Bliss,Black,Tulip Pink,Chai,Aurora Blue,Turkish Tile,Marshmallow,Fig,Sour Cherry",24.95,35,FALSE,USD
11278,AVpe73a0LJeJML43yrVb,G BY GUESS,"Shoes,Clothing,Women's Shoes,All Women's Shoes",Beige,41.99,41.99,FALSE,USD
11279,AVpe36K2ilAPnD_xPwcE,Gentle Souls,"Shoes,Women's Shoes,Clothing,All Women's Shoes","Grey,Gray",280,280,FALSE,USD
11280,AVpe36K2ilAPnD_xPwcE,Gentle Souls,"Shoes,Women's Shoes,Clothing,All Women's Shoes","Grey,Gray",280,280,FALSE,USD
11281,AVpe36K2ilAPnD_xPwcE,Gentle Souls,"Shoes,Women's Shoes,Clothing,All Women's Shoes","Grey,Gray",76.99,76.99,TRUE,USD
11282,AVpe36K2ilAPnD_xPwcE,Gentle Souls,"Shoes,Women's Shoes,Clothing,All Women's Shoes","Grey,Gray",88.99,88.99,TRUE,USD
11283,AVpe36-r1cnluZ0-Ytki,,"Athletic,Women,Shoes,Shoes & Handbags","White,Pink,Purple",114.15,114.15,FALSE,CAD
11284,AVpe31UoilAPnD_xPuW4,Saucony,"Shoes,Clothing,Women's Shoes,All Women's Shoes",PURPLECORALLAVENDER,113,113,FALSE,USD
11285,AVpe70LI1cnluZ0-aLjz,Rampage,"Shoes,Clothing,Women's Shoes,All Women's Shoes",,20,20,FALSE,USD
11286,AVpe70LI1cnluZ0-aLjz,Rampage,"Shoes,Clothing,Women's Shoes,All Women's Shoes",,4.99,4.99,TRUE,USD
11287,AVpe70LI1cnluZ0-aLjz,Rampage,"Shoes,Clothing,Women's Shoes,All Women's Shoes",,9.99,9.99,TRUE,USD
11288,AVpfQZXy1cnluZ0-hOGV,G By Guess,"Clothing, Shoes & Accessories,Boots,Women's Shoes",Black,8.99,8.99,FALSE,USD
11289,AVpe9olSLJeJML43zUYc,Lilyette,"Clothing, Shoes & Jewelry,Clothing,Women's Clothing,Intimates & Sleepwear,Bras,All Women's Clothing",,37.09,37.09,TRUE,USD
11290,AVpe9olSLJeJML43zUYc,Lilyette,"Clothing, Shoes & Jewelry,Clothing,Women's Clothing,Intimates & Sleepwear,Bras,All Women's Clothing",,46.26,46.26,FALSE,USD
11291,AVpe74lBilAPnD_xRQEN,Nike,"Athletic,Running,Women,Shoes,Clothing, Shoes & Jewelry",,94.99,94.99,FALSE,USD
11292,AVpe74lBilAPnD_xRQEN,Nike,"Athletic,Running,Women,Shoes,Clothing, Shoes & Jewelry",,80.74,80.74,TRUE,USD
11293,AVpe32bSLJeJML43xKRU,TOMS,"Clothing,Shoes,Women's Shoes,Women's Casual Shoes",,39.94,39.94,FALSE,USD
11294,AVpfUa7y1cnluZ0-ihp-,Acorn,"Clothing,Shoes,Women's Shoes,All Women's Shoes",,99,99,FALSE,USD
11295,AVpfQa4-1cnluZ0-hOmC,Blazin Roxx,"Women's Slippers,Shoes,Clothing,Women's Shoes",Multicolor,19.9,19.9,TRUE,USD
11296,AVpfQa4-1cnluZ0-hOmC,Blazin Roxx,"Women's Slippers,Shoes,Clothing,Women's Shoes",Multicolor,26,26,FALSE,USD
11297,AVpfQa4-1cnluZ0-hOmC,Blazin Roxx,"Women's Slippers,Shoes,Clothing,Women's Shoes",Multicolor,19.9,19.9,FALSE,USD
11298,AVpfQcNjilAPnD_xYQXv,Nike,"Women's Athletic Shoes,Shoes,Women's Shoes,Clothing",WHITEWHITE-MATTE SILVER-BLUE TINT,103,103,FALSE,USD
11299,AVpe9W5S1cnluZ0-avgH,Ros Hommerson,"Shoes,Clothing,Women's Shoes,All Women's Shoes","Coffee Leather,Black Leather",115.95,115.95,FALSE,USD
11300,AVpe9W5S1cnluZ0-avgH,Ros Hommerson,"Shoes,Clothing,Women's Shoes,All Women's Shoes","Coffee Leather,Black Leather",135.95,135.95,FALSE,USD
11301,AVpe9W5S1cnluZ0-avgH,Ros Hommerson,"Shoes,Clothing,Women's Shoes,All Women's Shoes","Coffee Leather,Black Leather",120.45,120.45,TRUE,USD
11302,AVpfUbX-1cnluZ0-ihyW,PLEASER,"Clothing,Shoes,Women's Shoes,Women's Sandals","Black,Black Faux Leather,Black Matte,Red And Red,Red,White,Wht",77.95,77.95,FALSE,USD
11303,AVpe35f1ilAPnD_xPwJZ,Rampage,"Shoes,Clothing,Women's Shoes,All Women's Shoes",Black,40,40,FALSE,USD
11304,AVpe35f1ilAPnD_xPwJZ,Rampage,"Shoes,Clothing,Women's Shoes,All Women's Shoes",Black,12.99,12.99,TRUE,USD
11305,AVpe77FCilAPnD_xRQ7W,Dreamgirl,"Clothing, Shoes & Accessories,Costumes, Reenactment, Theater,Women,Costumes",Multi-Color,18.39,18.39,FALSE,USD
11306,AVpe77FCilAPnD_xRQ7W,Dreamgirl,"Clothing, Shoes & Accessories,Costumes, Reenactment, Theater,Women,Costumes",Multi-Color,19.79,19.79,FALSE,USD
11307,AVpe-GbiilAPnD_xSDfB,Dickies,"Women's Pants,All Juniors' Clothing,Women's Clothing,Women's Pants & Leggings,Juniors Pants & Leggings,Juniors School Uniforms,Clothing, Shoes & Jewelry,Clothing,Juniors Clothing",Beige,21.45,21.45,FALSE,USD
11308,AVpe-GfcilAPnD_xSDgv,Frontier Natural Products Co-Op,"Women's Pants,Women's Clothing,Women's Pants & Leggings,All Women's Clothing,Clothing, Shoes & Jewelry,Clothing",,60.84,60.84,FALSE,USD
11309,AVpe-GfcilAPnD_xSDgv,Frontier Natural Products Co-Op,"Women's Pants,Women's Clothing,Women's Pants & Leggings,All Women's Clothing,Clothing, Shoes & Jewelry,Clothing",,47.59,47.59,TRUE,USD
11310,AVpe-ARjilAPnD_xSBR0,The Highest Heel,"Clothing,Shoes,Women's Shoes,Women's Sandals","Black Patent Pu,Neon Fuchsia Pat",69.35,69.35,FALSE,USD
11311,AVpe-CkrilAPnD_xSCH8,,"Athletic,Women,Shoes,Shoes & Handbags","White,Red,Black",182.26,182.26,FALSE,CAD
11312,AVpe-CttilAPnD_xSCLa,Vionic,"Clothing,Shoes,Women's Shoes,All Women's Shoes","Grey Leopard,Natural Snake,Tan Leopard",129.95,129.95,FALSE,USD
11313,AVpe-CttilAPnD_xSCLa,Vionic,"Clothing,Shoes,Women's Shoes,All Women's Shoes","Grey Leopard,Natural Snake,Tan Leopard",69.99,69.99,TRUE,USD
11314,AVpfQRYcilAPnD_xYM2o,Lilyette,"Clothing, Shoes & Jewelry,Clothing,Women's Clothing,Intimates & Sleepwear,Bras,All Women's Clothing",,37.85,37.85,TRUE,USD
11315,AVpfQRYcilAPnD_xYM2o,Lilyette,"Clothing, Shoes & Jewelry,Clothing,Women's Clothing,Intimates & Sleepwear,Bras,All Women's Clothing",,47.06,47.06,FALSE,USD
11316,AVpe4Cti1cnluZ0-Ywu0,Keshet Accessories,"Women's Clothing,Women's Activewear,All Women's Clothing,Clothing, Shoes & Jewelry,Clothing",,17.59,17.59,FALSE,USD
11317,AVpe-EypLJeJML43zem1,VANS,"Clothing, Shoes & Accessories,Women's Shoes,Athletic",Flamingo Mint,18,18,FALSE,USD
11318,AVpfVrQ71cnluZ0-i7Up,,"Athletic,Women,Shoes,Shoes & Handbags","Blue,Black,Almond",63.97,63.97,FALSE,CAD
11319,AVpfVt2gLJeJML437Zs6,Nike,"Athletic,Clothing, Shoes & Accessories,Women's Shoes",Black,109,109,FALSE,USD
11320,AVpfVt2gLJeJML437Zs6,Nike,"Athletic,Clothing, Shoes & Accessories,Women's Shoes",Black,103.55,103.55,TRUE,USD
11321,AVpfKbHV1cnluZ0-fQLD,VANS,"Clothing, Shoes & Accessories,Athletic,Shoes,Women's Shoes,Clothing,All Women's Shoes","Multi-Color,Blue",39.66,39.66,FALSE,USD
11322,AVpfKbHV1cnluZ0-fQLD,VANS,"Clothing, Shoes & Accessories,Athletic,Shoes,Women's Shoes,Clothing,All Women's Shoes","Multi-Color,Blue",45,45,FALSE,USD
11323,AVpfKbHV1cnluZ0-fQLD,VANS,"Clothing, Shoes & Accessories,Athletic,Shoes,Women's Shoes,Clothing,All Women's Shoes","Multi-Color,Blue",35.99,35.99,FALSE,USD
11324,AVpfKbHV1cnluZ0-fQLD,VANS,"Clothing, Shoes & Accessories,Athletic,Shoes,Women's Shoes,Clothing,All Women's Shoes","Multi-Color,Blue",30.93,30.93,TRUE,USD
11325,AVpfKbHV1cnluZ0-fQLD,VANS,"Clothing, Shoes & Accessories,Athletic,Shoes,Women's Shoes,Clothing,All Women's Shoes","Multi-Color,Blue",31.73,31.73,TRUE,USD
11326,AVpfKbHV1cnluZ0-fQLD,VANS,"Clothing, Shoes & Accessories,Athletic,Shoes,Women's Shoes,Clothing,All Women's Shoes","Multi-Color,Blue",31.33,31.33,TRUE,USD
11327,AVpfKbHV1cnluZ0-fQLD,VANS,"Clothing, Shoes & Accessories,Athletic,Shoes,Women's Shoes,Clothing,All Women's Shoes","Multi-Color,Blue",28.07,28.07,TRUE,USD
11328,AVpfKbHV1cnluZ0-fQLD,VANS,"Clothing, Shoes & Accessories,Athletic,Shoes,Women's Shoes,Clothing,All Women's Shoes","Multi-Color,Blue",35.99,35.99,TRUE,USD
11329,AVpe9oN8LJeJML43zUPv,Kelly & Katie,"Clothing,Shoes,Women's Shoes,All Women's Shoes",,65,65,FALSE,USD
11330,AVpe9oN8LJeJML43zUPv,Kelly & Katie,"Clothing,Shoes,Women's Shoes,All Women's Shoes",,35.99,35.99,TRUE,USD
11331,AVpfQfseLJeJML435uGo,Looney Tunes,"Women's Clothing,Women's Sleepwear,All Women's Clothing,Clothing, Shoes & Jewelry,Women's Sleepwear & Robes,Clothing,Intimates & Sleepwear",Pink,34.99,34.99,FALSE,USD
11332,AVpfQfJHilAPnD_xYRWm,Maidenform,"Clothing, Shoes & Jewelry,Clothing,Women's Clothing,Intimates & Sleepwear,Bras,All Women's Clothing",,47.86,47.86,FALSE,USD
11333,AVpfQfJHilAPnD_xYRWm,Maidenform,"Clothing, Shoes & Jewelry,Clothing,Women's Clothing,Intimates & Sleepwear,Bras,All Women's Clothing",,38.19,38.19,TRUE,USD
11334,AVpfKapr1cnluZ0-fQB6,Tommy Hilfiger,"Shoes,Women's Shoes,Clothing,All Women's Shoes","Black,Brown",89,89,FALSE,USD
11335,AVpfKapr1cnluZ0-fQB6,Tommy Hilfiger,"Shoes,Women's Shoes,Clothing,All Women's Shoes","Black,Brown",27.48,27.48,TRUE,USD
11336,AVpfQes01cnluZ0-hP2r,Sanita,"Clothing,Shoes,Women's Shoes,All Women's Shoes,Rain Boots","Leopard,Zebra",69.95,69.95,FALSE,USD
11337,AVpfQes01cnluZ0-hP2r,Sanita,"Clothing,Shoes,Women's Shoes,All Women's Shoes,Rain Boots","Leopard,Zebra",69.95,69.95,FALSE,USD
11338,AVpfQe6kilAPnD_xYRSG,Bearpaw,"Shoes,Clothing,Women's Shoes,All Women's Shoes",Green,64.99,64.99,TRUE,USD
11339,AVpfQe6kilAPnD_xYRSG,Bearpaw,"Shoes,Clothing,Women's Shoes,All Women's Shoes",Green,80,80,FALSE,USD
11340,AVpfQe6kilAPnD_xYRSG,Bearpaw,"Shoes,Clothing,Women's Shoes,All Women's Shoes",Green,76.98,76.98,TRUE,USD
11341,AVpfVs3E1cnluZ0-i7z-,Reebok,"Shoes,Clothing,Women's Shoes,All Women's Shoes",Black,69.99,69.99,FALSE,USD
11342,AVpfVs3E1cnluZ0-i7z-,Reebok,"Shoes,Clothing,Women's Shoes,All Women's Shoes",Black,64.9,64.9,TRUE,USD
11343,AVpfVy621cnluZ0-i9wo,Donald J Pliner,"Shoes,Women's Shoes,Clothing,All Women's Shoes",Beige,250,250,FALSE,USD
11344,AVpfVy621cnluZ0-i9wo,Donald J Pliner,"Shoes,Women's Shoes,Clothing,All Women's Shoes",Beige,75.99,75.99,TRUE,USD
11345,AVpfV3beilAPnD_xaAFv,Madden Girl,"Clothing, Shoes & Accessories,Women's Shoes,Sandals & Flip Flops,Shoes","Silvers,Pewter",17.56,17.56,FALSE,USD
11346,AVpfV3beilAPnD_xaAFv,Madden Girl,"Clothing, Shoes & Accessories,Women's Shoes,Sandals & Flip Flops,Shoes","Silvers,Pewter",59,59,FALSE,USD
11347,AVpe9qEYilAPnD_xR5Py,Karen Scott,"Clothing, Shoes & Accessories,Women's Shoes,Sandals & Flip Flops",Gray,5.99,5.99,FALSE,USD
11348,AVpfV3nXilAPnD_xaAJI,Karen Scott,"Clothing,Shoes,Women's Shoes,All Women's Shoes",,49,49,FALSE,USD
11349,AVpfV3nXilAPnD_xaAJI,Karen Scott,"Clothing,Shoes,Women's Shoes,All Women's Shoes",,4.99,4.99,TRUE,USD
11350,AVpfV3dFLJeJML437ct8,Puma,"Clothing, Shoes & Jewelry,Shoes,Women's Shoes,Women's Sneakers & Athletic Shoes",Purple,141.7,141.7,FALSE,USD
11351,AVpe9rFeLJeJML43zVUN,Yelete,"Women's Pants,Women's Clothing,Women's Pants & Leggings,All Women's Clothing,Clothing, Shoes & Jewelry,Clothing",,14.99,14.99,TRUE,USD
11352,AVpe9rFeLJeJML43zVUN,Yelete,"Women's Pants,Women's Clothing,Women's Pants & Leggings,All Women's Clothing,Clothing, Shoes & Jewelry,Clothing",,19.99,19.99,FALSE,USD
11353,AVpfV3orilAPnD_xaAJk,Bumper,"Clothing, Shoes & Accessories,Heels,Women's Shoes",Berry,34.99,34.99,FALSE,USD
11354,AVpe9q0rLJeJML43zVOQ,Adar Uniforms,"Women's Pants,Women's Clothing,Petite Pants & Leggings,Petite Clothing,Women's Pants & Leggings,All Women's Clothing,Clothing, Shoes & Jewelry,Clothing",White,22.99,22.99,TRUE,USD
11355,AVpe9q0rLJeJML43zVOQ,Adar Uniforms,"Women's Pants,Women's Clothing,Petite Pants & Leggings,Petite Clothing,Women's Pants & Leggings,All Women's Clothing,Clothing, Shoes & Jewelry,Clothing",White,24.99,24.99,FALSE,USD
11356,AVpe9q8OilAPnD_xR5kk,Chinese Laundry,"Clothing, Shoes & Accessories,Sandals & Flip Flops,Women's Shoes",Black,19.99,19.99,FALSE,USD
11357,AVpfKJndLJeJML433otU,Reebok,"Women's Athletic Shoes,Shoes,Women's Shoes,Clothing",PinkChalk,38.4,38.4,FALSE,USD
11358,AVpfQjGa1cnluZ0-hRVM,Marc Fisher,"Shoes,Women's Shoes,Clothing,All Women's Shoes","Medium Blue Suede,Blue,Dark Natural Ll,Black,Light Green Suede,Burgundy Suede,Dark Blue Suede,Black Leather,Medium Green",21.99,21.99,TRUE,USD
11359,AVpfQjGa1cnluZ0-hRVM,Marc Fisher,"Shoes,Women's Shoes,Clothing,All Women's Shoes","Medium Blue Suede,Blue,Dark Natural Ll,Black,Light Green Suede,Burgundy Suede,Dark Blue Suede,Black Leather,Medium Green",79,79,FALSE,USD
11360,AVpe9990LJeJML43zcLW,Bali,"Women's Clothing,All Women's Clothing,Clothing, Shoes & Jewelry,Clothing,Intimates & Sleepwear,Bras",,38.55,38.55,TRUE,USD
11361,AVpe9990LJeJML43zcLW,Bali,"Women's Clothing,All Women's Clothing,Clothing, Shoes & Jewelry,Clothing,Intimates & Sleepwear,Bras",,48.35,48.35,FALSE,USD
11362,AVpfWK8t1cnluZ0-jFYs,Lane Bryant,"Clothing, Shoes & Accessories,Women's Clothing,Intimates & Sleep,Panties",Multi-Color,10.95,10.95,FALSE,USD
11363,AVpfWoT8LJeJML437sHn,Nike,"Women's Sandals,Shoes,Clothing,Women's Shoes",,32.48,32.48,FALSE,USD
11364,AVpfWoT8LJeJML437sHn,Nike,"Women's Sandals,Shoes,Clothing,Women's Shoes",,35,35,FALSE,USD
11365,AVpfWoT8LJeJML437sHn,Nike,"Women's Sandals,Shoes,Clothing,Women's Shoes",,34.46,34.46,FALSE,USD
11366,AVpfKX-01cnluZ0-fPMP,Be Wicked,"Clothing, Shoes & Accessories,Halloween,All Halloween Costumes,Costumes, Reenactment, Theater,Women,All Costumes,Costumes,Party & Occasions","White,As Shown",95.32,95.32,FALSE,USD
11367,AVpfKX-01cnluZ0-fPMP,Be Wicked,"Clothing, Shoes & Accessories,Halloween,All Halloween Costumes,Costumes, Reenactment, Theater,Women,All Costumes,Costumes,Party & Occasions","White,As Shown",99.02,99.02,FALSE,USD
11368,AVpfKX-01cnluZ0-fPMP,Be Wicked,"Clothing, Shoes & Accessories,Halloween,All Halloween Costumes,Costumes, Reenactment, Theater,Women,All Costumes,Costumes,Party & Occasions","White,As Shown",97.95,97.95,FALSE,USD
11369,AVpfKX-01cnluZ0-fPMP,Be Wicked,"Clothing, Shoes & Accessories,Halloween,All Halloween Costumes,Costumes, Reenactment, Theater,Women,All Costumes,Costumes,Party & Occasions","White,As Shown",98.32,98.32,FALSE,USD
